territory,dateStr,cases,deaths,weekPositives,weekTests
Ireland,2020-02-04,0,0,0,69
United Kingdom,2020-02-04,2,0,0,0
France,2020-02-04,6,0,0,0
Spain,2020-02-04,1,0,0,21
Portugal,2020-02-04,0,0,0,0
Germany,2020-02-04,11,0,0,0
Denmark,2020-02-04,0,0,0,4
Netherlands,2020-02-04,0,0,0,0
Belgium,2020-02-04,1,0,0,0
Italy,2020-02-04,3,0,0,0
Austria,2020-02-04,0,0,0,0
Switzerland,2020-02-04,0,0,0,0
Sweden,2020-02-04,1,0,0,78
Norway,2020-02-04,0,0,0,0
Finland,2020-02-04,1,0,0,41
Iceland,2020-02-04,0,0,0,0
Luxembourg,2020-02-04,0,0,0,0
Poland,2020-02-04,0,0,0,0
Ukraine,2020-02-04,0,0,0,0
Belarus,2020-02-04,0,0,0,0
Slovenia,2020-02-04,0,0,0,6
Bosnia and Herzegovina,2020-02-04,0,0,0,0
Serbia,2020-02-04,0,0,0,0
Hungary,2020-02-04,0,0,0,0
Albania,2020-02-04,0,0,0,0
Romania,2020-02-04,0,0,0,0
Bulgaria,2020-02-04,0,0,0,0
Greece,2020-02-04,0,0,0,0
Slovakia,2020-02-04,0,0,0,18
Czech Republic,2020-02-04,0,0,0,21
Macedonia,2020-02-04,0,0,0,0
Montenegro,2020-02-04,0,0,0,0
Latvia,2020-02-04,0,0,0,0
Lithuania,2020-02-04,0,0,0,0
Estonia,2020-02-04,0,0,0,2
Cyprus,2020-02-04,0,0,0,0
Moldova,2020-02-04,0,0,0,0
Croatia,2020-02-04,0,0,0,7
West Europe,2020-02-04,26,0,0,213
East Europe,2020-02-04,0,0,0,54
Baltic states,2020-02-04,0,0,0,2
Scandinavia,2020-02-04,2,0,0,123
EU,2020-02-04,24,0,0,267
West EU,2020-02-04,24,0,0,213
East EU,2020-02-04,0,0,0,54
Europe,2020-02-04,26,0,0,267
Balkans,2020-02-04,0,0,0,7
Mediterranean EU,2020-02-04,10,0,0,34
Non-Med EU,2020-02-04,14,0,0,233
Ireland,2020-02-05,0,0,0,69
United Kingdom,2020-02-05,3,0,0,0
France,2020-02-05,6,0,0,0
Spain,2020-02-05,1,0,0,21
Portugal,2020-02-05,0,0,0,0
Germany,2020-02-05,11,0,0,0
Denmark,2020-02-05,0,0,0,4
Netherlands,2020-02-05,0,0,0,0
Belgium,2020-02-05,1,0,0,0
Italy,2020-02-05,3,0,0,0
Austria,2020-02-05,0,0,0,0
Switzerland,2020-02-05,0,0,0,0
Sweden,2020-02-05,1,0,0,78
Norway,2020-02-05,0,0,0,0
Finland,2020-02-05,1,0,0,41
Iceland,2020-02-05,0,0,0,0
Luxembourg,2020-02-05,0,0,0,0
Poland,2020-02-05,0,0,0,0
Ukraine,2020-02-05,0,0,0,0
Belarus,2020-02-05,0,0,0,0
Slovenia,2020-02-05,0,0,0,6
Bosnia and Herzegovina,2020-02-05,0,0,0,0
Serbia,2020-02-05,0,0,0,0
Hungary,2020-02-05,0,0,0,0
Albania,2020-02-05,0,0,0,0
Romania,2020-02-05,0,0,0,0
Bulgaria,2020-02-05,0,0,0,0
Greece,2020-02-05,0,0,0,0
Slovakia,2020-02-05,0,0,0,18
Czech Republic,2020-02-05,0,0,0,21
Macedonia,2020-02-05,0,0,0,0
Montenegro,2020-02-05,0,0,0,0
Latvia,2020-02-05,0,0,0,0
Lithuania,2020-02-05,0,0,0,0
Estonia,2020-02-05,0,0,0,2
Cyprus,2020-02-05,0,0,0,0
Moldova,2020-02-05,0,0,0,0
Croatia,2020-02-05,0,0,0,7
West Europe,2020-02-05,27,0,0,213
East Europe,2020-02-05,0,0,0,54
Baltic states,2020-02-05,0,0,0,2
Scandinavia,2020-02-05,2,0,0,123
EU,2020-02-05,24,0,0,267
West EU,2020-02-05,24,0,0,213
East EU,2020-02-05,0,0,0,54
Europe,2020-02-05,27,0,0,267
Balkans,2020-02-05,0,0,0,7
Mediterranean EU,2020-02-05,10,0,0,34
Non-Med EU,2020-02-05,14,0,0,233
Ireland,2020-02-06,0,0,0,69
United Kingdom,2020-02-06,3,0,0,0
France,2020-02-06,6,0,0,0
Spain,2020-02-06,1,0,0,21
Portugal,2020-02-06,0,0,0,0
Germany,2020-02-06,11,0,0,0
Denmark,2020-02-06,0,0,0,4
Netherlands,2020-02-06,0,0,0,0
Belgium,2020-02-06,1,0,0,0
Italy,2020-02-06,3,0,0,0
Austria,2020-02-06,0,0,0,0
Switzerland,2020-02-06,0,0,0,0
Sweden,2020-02-06,1,0,0,78
Norway,2020-02-06,0,0,0,0
Finland,2020-02-06,1,0,0,41
Iceland,2020-02-06,0,0,0,0
Luxembourg,2020-02-06,0,0,0,0
Poland,2020-02-06,0,0,0,0
Ukraine,2020-02-06,0,0,0,0
Belarus,2020-02-06,0,0,0,0
Slovenia,2020-02-06,0,0,0,6
Bosnia and Herzegovina,2020-02-06,0,0,0,0
Serbia,2020-02-06,0,0,0,0
Hungary,2020-02-06,0,0,0,0
Albania,2020-02-06,0,0,0,0
Romania,2020-02-06,0,0,0,0
Bulgaria,2020-02-06,0,0,0,0
Greece,2020-02-06,0,0,0,0
Slovakia,2020-02-06,0,0,0,18
Czech Republic,2020-02-06,0,0,0,21
Macedonia,2020-02-06,0,0,0,0
Montenegro,2020-02-06,0,0,0,0
Latvia,2020-02-06,0,0,0,0
Lithuania,2020-02-06,0,0,0,0
Estonia,2020-02-06,0,0,0,2
Cyprus,2020-02-06,0,0,0,0
Moldova,2020-02-06,0,0,0,0
Croatia,2020-02-06,0,0,0,7
West Europe,2020-02-06,27,0,0,213
East Europe,2020-02-06,0,0,0,54
Baltic states,2020-02-06,0,0,0,2
Scandinavia,2020-02-06,2,0,0,123
EU,2020-02-06,24,0,0,267
West EU,2020-02-06,24,0,0,213
East EU,2020-02-06,0,0,0,54
Europe,2020-02-06,27,0,0,267
Balkans,2020-02-06,0,0,0,7
Mediterranean EU,2020-02-06,10,0,0,34
Non-Med EU,2020-02-06,14,0,0,233
Ireland,2020-02-07,0,0,0,69
United Kingdom,2020-02-07,4,0,0,0
France,2020-02-07,6,0,0,0
Spain,2020-02-07,1,0,0,21
Portugal,2020-02-07,0,0,0,0
Germany,2020-02-07,12,0,0,0
Denmark,2020-02-07,0,0,0,4
Netherlands,2020-02-07,0,0,0,0
Belgium,2020-02-07,1,0,0,0
Italy,2020-02-07,3,0,0,0
Austria,2020-02-07,0,0,0,0
Switzerland,2020-02-07,0,0,0,0
Sweden,2020-02-07,1,0,0,78
Norway,2020-02-07,0,0,0,0
Finland,2020-02-07,1,0,0,41
Iceland,2020-02-07,0,0,0,0
Luxembourg,2020-02-07,0,0,0,0
Poland,2020-02-07,0,0,0,0
Ukraine,2020-02-07,0,0,0,0
Belarus,2020-02-07,0,0,0,0
Slovenia,2020-02-07,0,0,0,6
Bosnia and Herzegovina,2020-02-07,0,0,0,0
Serbia,2020-02-07,0,0,0,0
Hungary,2020-02-07,0,0,0,0
Albania,2020-02-07,0,0,0,0
Romania,2020-02-07,0,0,0,0
Bulgaria,2020-02-07,0,0,0,0
Greece,2020-02-07,0,0,0,0
Slovakia,2020-02-07,0,0,0,18
Czech Republic,2020-02-07,0,0,0,21
Macedonia,2020-02-07,0,0,0,0
Montenegro,2020-02-07,0,0,0,0
Latvia,2020-02-07,0,0,0,0
Lithuania,2020-02-07,0,0,0,0
Estonia,2020-02-07,0,0,0,2
Cyprus,2020-02-07,0,0,0,0
Moldova,2020-02-07,0,0,0,0
Croatia,2020-02-07,0,0,0,7
West Europe,2020-02-07,29,0,0,213
East Europe,2020-02-07,0,0,0,54
Baltic states,2020-02-07,0,0,0,2
Scandinavia,2020-02-07,2,0,0,123
EU,2020-02-07,25,0,0,267
West EU,2020-02-07,25,0,0,213
East EU,2020-02-07,0,0,0,54
Europe,2020-02-07,29,0,0,267
Balkans,2020-02-07,0,0,0,7
Mediterranean EU,2020-02-07,10,0,0,34
Non-Med EU,2020-02-07,15,0,0,233
Ireland,2020-02-08,0,0,0,69
United Kingdom,2020-02-08,4,0,0,0
France,2020-02-08,11,0,0,0
Spain,2020-02-08,1,0,0,21
Portugal,2020-02-08,0,0,0,0
Germany,2020-02-08,13,0,0,0
Denmark,2020-02-08,0,0,0,4
Netherlands,2020-02-08,0,0,0,0
Belgium,2020-02-08,1,0,0,0
Italy,2020-02-08,3,0,0,0
Austria,2020-02-08,0,0,0,0
Switzerland,2020-02-08,0,0,0,0
Sweden,2020-02-08,1,0,0,78
Norway,2020-02-08,0,0,0,0
Finland,2020-02-08,1,0,0,41
Iceland,2020-02-08,0,0,0,0
Luxembourg,2020-02-08,0,0,0,0
Poland,2020-02-08,0,0,0,0
Ukraine,2020-02-08,0,0,0,0
Belarus,2020-02-08,0,0,0,0
Slovenia,2020-02-08,0,0,0,6
Bosnia and Herzegovina,2020-02-08,0,0,0,0
Serbia,2020-02-08,0,0,0,0
Hungary,2020-02-08,0,0,0,0
Albania,2020-02-08,0,0,0,0
Romania,2020-02-08,0,0,0,0
Bulgaria,2020-02-08,0,0,0,0
Greece,2020-02-08,0,0,0,0
Slovakia,2020-02-08,0,0,0,18
Czech Republic,2020-02-08,0,0,0,21
Macedonia,2020-02-08,0,0,0,0
Montenegro,2020-02-08,0,0,0,0
Latvia,2020-02-08,0,0,0,0
Lithuania,2020-02-08,0,0,0,0
Estonia,2020-02-08,0,0,0,2
Cyprus,2020-02-08,0,0,0,0
Moldova,2020-02-08,0,0,0,0
Croatia,2020-02-08,0,0,0,7
West Europe,2020-02-08,35,0,0,213
East Europe,2020-02-08,0,0,0,54
Baltic states,2020-02-08,0,0,0,2
Scandinavia,2020-02-08,2,0,0,123
EU,2020-02-08,31,0,0,267
West EU,2020-02-08,31,0,0,213
East EU,2020-02-08,0,0,0,54
Europe,2020-02-08,35,0,0,267
Balkans,2020-02-08,0,0,0,7
Mediterranean EU,2020-02-08,15,0,0,34
Non-Med EU,2020-02-08,16,0,0,233
Ireland,2020-02-09,0,0,0,24
United Kingdom,2020-02-09,4,0,0,0
France,2020-02-09,11,0,0,0
Spain,2020-02-09,1,0,1,22
Portugal,2020-02-09,0,0,0,0
Germany,2020-02-09,13,0,0,0
Denmark,2020-02-09,0,0,0,4
Netherlands,2020-02-09,0,0,0,0
Belgium,2020-02-09,1,0,0,0
Italy,2020-02-09,3,0,0,0
Austria,2020-02-09,0,0,0,0
Switzerland,2020-02-09,0,0,0,0
Sweden,2020-02-09,1,0,0,38
Norway,2020-02-09,0,0,0,0
Finland,2020-02-09,1,0,0,32
Iceland,2020-02-09,0,0,0,0
Luxembourg,2020-02-09,0,0,0,0
Poland,2020-02-09,0,0,0,0
Ukraine,2020-02-09,0,0,0,0
Belarus,2020-02-09,0,0,0,0
Slovenia,2020-02-09,0,0,0,4
Bosnia and Herzegovina,2020-02-09,0,0,0,0
Serbia,2020-02-09,0,0,0,0
Hungary,2020-02-09,0,0,0,0
Albania,2020-02-09,0,0,0,0
Romania,2020-02-09,0,0,0,0
Bulgaria,2020-02-09,0,0,0,0
Greece,2020-02-09,0,0,0,0
Slovakia,2020-02-09,0,0,0,10
Czech Republic,2020-02-09,0,0,0,14
Macedonia,2020-02-09,0,0,0,0
Montenegro,2020-02-09,0,0,0,0
Latvia,2020-02-09,0,0,0,4
Lithuania,2020-02-09,0,0,0,0
Estonia,2020-02-09,0,0,0,1
Cyprus,2020-02-09,0,0,0,0
Moldova,2020-02-09,0,0,0,0
Croatia,2020-02-09,0,0,0,8
West Europe,2020-02-09,35,0,1,120
East Europe,2020-02-09,0,0,0,41
Baltic states,2020-02-09,0,0,0,5
Scandinavia,2020-02-09,2,0,0,74
EU,2020-02-09,31,0,1,161
West EU,2020-02-09,31,0,1,120
East EU,2020-02-09,0,0,0,41
Europe,2020-02-09,35,0,1,161
Balkans,2020-02-09,0,0,0,8
Mediterranean EU,2020-02-09,15,0,1,34
Non-Med EU,2020-02-09,16,0,0,127
Ireland,2020-02-10,0,0,0,24
United Kingdom,2020-02-10,8,0,0,0
France,2020-02-10,11,0,0,0
Spain,2020-02-10,2,0,1,22
Portugal,2020-02-10,0,0,0,0
Germany,2020-02-10,13,0,0,0
Denmark,2020-02-10,0,0,0,4
Netherlands,2020-02-10,0,0,0,0
Belgium,2020-02-10,1,0,0,0
Italy,2020-02-10,3,0,0,0
Austria,2020-02-10,0,0,0,0
Switzerland,2020-02-10,0,0,0,0
Sweden,2020-02-10,1,0,0,38
Norway,2020-02-10,0,0,0,0
Finland,2020-02-10,1,0,0,32
Iceland,2020-02-10,0,0,0,0
Luxembourg,2020-02-10,0,0,0,0
Poland,2020-02-10,0,0,0,0
Ukraine,2020-02-10,0,0,0,0
Belarus,2020-02-10,0,0,0,0
Slovenia,2020-02-10,0,0,0,4
Bosnia and Herzegovina,2020-02-10,0,0,0,0
Serbia,2020-02-10,0,0,0,0
Hungary,2020-02-10,0,0,0,0
Albania,2020-02-10,0,0,0,0
Romania,2020-02-10,0,0,0,0
Bulgaria,2020-02-10,0,0,0,0
Greece,2020-02-10,0,0,0,0
Slovakia,2020-02-10,0,0,0,10
Czech Republic,2020-02-10,0,0,0,14
Macedonia,2020-02-10,0,0,0,0
Montenegro,2020-02-10,0,0,0,0
Latvia,2020-02-10,0,0,0,4
Lithuania,2020-02-10,0,0,0,0
Estonia,2020-02-10,0,0,0,1
Cyprus,2020-02-10,0,0,0,0
Moldova,2020-02-10,0,0,0,0
Croatia,2020-02-10,0,0,0,8
West Europe,2020-02-10,40,0,1,120
East Europe,2020-02-10,0,0,0,41
Baltic states,2020-02-10,0,0,0,5
Scandinavia,2020-02-10,2,0,0,74
EU,2020-02-10,32,0,1,161
West EU,2020-02-10,32,0,1,120
East EU,2020-02-10,0,0,0,41
Europe,2020-02-10,40,0,1,161
Balkans,2020-02-10,0,0,0,8
Mediterranean EU,2020-02-10,16,0,1,34
Non-Med EU,2020-02-10,16,0,0,127
Ireland,2020-02-11,0,0,0,24
United Kingdom,2020-02-11,9,0,0,0
France,2020-02-11,11,0,0,0
Spain,2020-02-11,2,0,1,22
Portugal,2020-02-11,0,0,0,0
Germany,2020-02-11,13,0,0,0
Denmark,2020-02-11,0,0,0,4
Netherlands,2020-02-11,0,0,0,0
Belgium,2020-02-11,1,0,0,0
Italy,2020-02-11,3,0,0,0
Austria,2020-02-11,0,0,0,0
Switzerland,2020-02-11,0,0,0,0
Sweden,2020-02-11,1,0,0,38
Norway,2020-02-11,0,0,0,0
Finland,2020-02-11,1,0,0,32
Iceland,2020-02-11,0,0,0,0
Luxembourg,2020-02-11,0,0,0,0
Poland,2020-02-11,0,0,0,0
Ukraine,2020-02-11,0,0,0,0
Belarus,2020-02-11,0,0,0,0
Slovenia,2020-02-11,0,0,0,4
Bosnia and Herzegovina,2020-02-11,0,0,0,0
Serbia,2020-02-11,0,0,0,0
Hungary,2020-02-11,0,0,0,0
Albania,2020-02-11,0,0,0,0
Romania,2020-02-11,0,0,0,0
Bulgaria,2020-02-11,0,0,0,0
Greece,2020-02-11,0,0,0,0
Slovakia,2020-02-11,0,0,0,10
Czech Republic,2020-02-11,0,0,0,14
Macedonia,2020-02-11,0,0,0,0
Montenegro,2020-02-11,0,0,0,0
Latvia,2020-02-11,0,0,0,4
Lithuania,2020-02-11,0,0,0,0
Estonia,2020-02-11,0,0,0,1
Cyprus,2020-02-11,0,0,0,0
Moldova,2020-02-11,0,0,0,0
Croatia,2020-02-11,0,0,0,8
West Europe,2020-02-11,41,0,1,120
East Europe,2020-02-11,0,0,0,41
Baltic states,2020-02-11,0,0,0,5
Scandinavia,2020-02-11,2,0,0,74
EU,2020-02-11,32,0,1,161
West EU,2020-02-11,32,0,1,120
East EU,2020-02-11,0,0,0,41
Europe,2020-02-11,41,0,1,161
Balkans,2020-02-11,0,0,0,8
Mediterranean EU,2020-02-11,16,0,1,34
Non-Med EU,2020-02-11,16,0,0,127
Ireland,2020-02-12,0,0,0,24
United Kingdom,2020-02-12,9,0,0,0
France,2020-02-12,11,0,0,0
Spain,2020-02-12,2,0,1,22
Portugal,2020-02-12,0,0,0,0
Germany,2020-02-12,15,0,0,0
Denmark,2020-02-12,0,0,0,4
Netherlands,2020-02-12,0,0,0,0
Belgium,2020-02-12,1,0,0,0
Italy,2020-02-12,3,0,0,0
Austria,2020-02-12,0,0,0,0
Switzerland,2020-02-12,0,0,0,0
Sweden,2020-02-12,1,0,0,38
Norway,2020-02-12,0,0,0,0
Finland,2020-02-12,1,0,0,32
Iceland,2020-02-12,0,0,0,0
Luxembourg,2020-02-12,0,0,0,0
Poland,2020-02-12,0,0,0,0
Ukraine,2020-02-12,0,0,0,0
Belarus,2020-02-12,0,0,0,0
Slovenia,2020-02-12,0,0,0,4
Bosnia and Herzegovina,2020-02-12,0,0,0,0
Serbia,2020-02-12,0,0,0,0
Hungary,2020-02-12,0,0,0,0
Albania,2020-02-12,0,0,0,0
Romania,2020-02-12,0,0,0,0
Bulgaria,2020-02-12,0,0,0,0
Greece,2020-02-12,0,0,0,0
Slovakia,2020-02-12,0,0,0,10
Czech Republic,2020-02-12,0,0,0,14
Macedonia,2020-02-12,0,0,0,0
Montenegro,2020-02-12,0,0,0,0
Latvia,2020-02-12,0,0,0,4
Lithuania,2020-02-12,0,0,0,0
Estonia,2020-02-12,0,0,0,1
Cyprus,2020-02-12,0,0,0,0
Moldova,2020-02-12,0,0,0,0
Croatia,2020-02-12,0,0,0,8
West Europe,2020-02-12,43,0,1,120
East Europe,2020-02-12,0,0,0,41
Baltic states,2020-02-12,0,0,0,5
Scandinavia,2020-02-12,2,0,0,74
EU,2020-02-12,34,0,1,161
West EU,2020-02-12,34,0,1,120
East EU,2020-02-12,0,0,0,41
Europe,2020-02-12,43,0,1,161
Balkans,2020-02-12,0,0,0,8
Mediterranean EU,2020-02-12,16,0,1,34
Non-Med EU,2020-02-12,18,0,0,127
Ireland,2020-02-13,0,0,0,24
United Kingdom,2020-02-13,10,0,0,0
France,2020-02-13,11,0,0,0
Spain,2020-02-13,2,0,1,22
Portugal,2020-02-13,0,0,0,0
Germany,2020-02-13,15,0,0,0
Denmark,2020-02-13,0,0,0,4
Netherlands,2020-02-13,0,0,0,0
Belgium,2020-02-13,1,0,0,0
Italy,2020-02-13,3,0,0,0
Austria,2020-02-13,0,0,0,0
Switzerland,2020-02-13,0,0,0,0
Sweden,2020-02-13,1,0,0,38
Norway,2020-02-13,0,0,0,0
Finland,2020-02-13,1,0,0,32
Iceland,2020-02-13,0,0,0,0
Luxembourg,2020-02-13,0,0,0,0
Poland,2020-02-13,0,0,0,0
Ukraine,2020-02-13,0,0,0,0
Belarus,2020-02-13,0,0,0,0
Slovenia,2020-02-13,0,0,0,4
Bosnia and Herzegovina,2020-02-13,0,0,0,0
Serbia,2020-02-13,0,0,0,0
Hungary,2020-02-13,0,0,0,0
Albania,2020-02-13,0,0,0,0
Romania,2020-02-13,0,0,0,0
Bulgaria,2020-02-13,0,0,0,0
Greece,2020-02-13,0,0,0,0
Slovakia,2020-02-13,0,0,0,10
Czech Republic,2020-02-13,0,0,0,14
Macedonia,2020-02-13,0,0,0,0
Montenegro,2020-02-13,0,0,0,0
Latvia,2020-02-13,0,0,0,4
Lithuania,2020-02-13,0,0,0,0
Estonia,2020-02-13,0,0,0,1
Cyprus,2020-02-13,0,0,0,0
Moldova,2020-02-13,0,0,0,0
Croatia,2020-02-13,0,0,0,8
West Europe,2020-02-13,44,0,1,120
East Europe,2020-02-13,0,0,0,41
Baltic states,2020-02-13,0,0,0,5
Scandinavia,2020-02-13,2,0,0,74
EU,2020-02-13,34,0,1,161
West EU,2020-02-13,34,0,1,120
East EU,2020-02-13,0,0,0,41
Europe,2020-02-13,44,0,1,161
Balkans,2020-02-13,0,0,0,8
Mediterranean EU,2020-02-13,16,0,1,34
Non-Med EU,2020-02-13,18,0,0,127
Ireland,2020-02-14,0,0,0,24
United Kingdom,2020-02-14,10,0,0,0
France,2020-02-14,11,0,0,0
Spain,2020-02-14,2,0,1,22
Portugal,2020-02-14,0,0,0,0
Germany,2020-02-14,15,0,0,0
Denmark,2020-02-14,0,0,0,4
Netherlands,2020-02-14,0,0,0,0
Belgium,2020-02-14,1,0,0,0
Italy,2020-02-14,3,0,0,0
Austria,2020-02-14,0,0,0,0
Switzerland,2020-02-14,0,0,0,0
Sweden,2020-02-14,1,0,0,38
Norway,2020-02-14,0,0,0,0
Finland,2020-02-14,1,0,0,32
Iceland,2020-02-14,0,0,0,0
Luxembourg,2020-02-14,0,0,0,0
Poland,2020-02-14,0,0,0,0
Ukraine,2020-02-14,0,0,0,0
Belarus,2020-02-14,0,0,0,0
Slovenia,2020-02-14,0,0,0,4
Bosnia and Herzegovina,2020-02-14,0,0,0,0
Serbia,2020-02-14,0,0,0,0
Hungary,2020-02-14,0,0,0,0
Albania,2020-02-14,0,0,0,0
Romania,2020-02-14,0,0,0,0
Bulgaria,2020-02-14,0,0,0,0
Greece,2020-02-14,0,0,0,0
Slovakia,2020-02-14,0,0,0,10
Czech Republic,2020-02-14,0,0,0,14
Macedonia,2020-02-14,0,0,0,0
Montenegro,2020-02-14,0,0,0,0
Latvia,2020-02-14,0,0,0,4
Lithuania,2020-02-14,0,0,0,0
Estonia,2020-02-14,0,0,0,1
Cyprus,2020-02-14,0,0,0,0
Moldova,2020-02-14,0,0,0,0
Croatia,2020-02-14,0,0,0,8
West Europe,2020-02-14,44,0,1,120
East Europe,2020-02-14,0,0,0,41
Baltic states,2020-02-14,0,0,0,5
Scandinavia,2020-02-14,2,0,0,74
EU,2020-02-14,34,0,1,161
West EU,2020-02-14,34,0,1,120
East EU,2020-02-14,0,0,0,41
Europe,2020-02-14,44,0,1,161
Balkans,2020-02-14,0,0,0,8
Mediterranean EU,2020-02-14,16,0,1,34
Non-Med EU,2020-02-14,18,0,0,127
Ireland,2020-02-15,0,0,0,24
United Kingdom,2020-02-15,10,0,0,0
France,2020-02-15,11,1,0,0
Spain,2020-02-15,2,0,1,22
Portugal,2020-02-15,0,0,0,0
Germany,2020-02-15,15,0,0,0
Denmark,2020-02-15,0,0,0,4
Netherlands,2020-02-15,0,0,0,0
Belgium,2020-02-15,1,0,0,0
Italy,2020-02-15,3,0,0,0
Austria,2020-02-15,0,0,0,0
Switzerland,2020-02-15,0,0,0,0
Sweden,2020-02-15,1,0,0,38
Norway,2020-02-15,0,0,0,0
Finland,2020-02-15,1,0,0,32
Iceland,2020-02-15,0,0,0,0
Luxembourg,2020-02-15,0,0,0,0
Poland,2020-02-15,0,0,0,0
Ukraine,2020-02-15,0,0,0,0
Belarus,2020-02-15,0,0,0,0
Slovenia,2020-02-15,0,0,0,4
Bosnia and Herzegovina,2020-02-15,0,0,0,0
Serbia,2020-02-15,0,0,0,0
Hungary,2020-02-15,0,0,0,0
Albania,2020-02-15,0,0,0,0
Romania,2020-02-15,0,0,0,0
Bulgaria,2020-02-15,0,0,0,0
Greece,2020-02-15,0,0,0,0
Slovakia,2020-02-15,0,0,0,10
Czech Republic,2020-02-15,0,0,0,14
Macedonia,2020-02-15,0,0,0,0
Montenegro,2020-02-15,0,0,0,0
Latvia,2020-02-15,0,0,0,4
Lithuania,2020-02-15,0,0,0,0
Estonia,2020-02-15,0,0,0,1
Cyprus,2020-02-15,0,0,0,0
Moldova,2020-02-15,0,0,0,0
Croatia,2020-02-15,0,0,0,8
West Europe,2020-02-15,44,1,1,120
East Europe,2020-02-15,0,0,0,41
Baltic states,2020-02-15,0,0,0,5
Scandinavia,2020-02-15,2,0,0,74
EU,2020-02-15,34,1,1,161
West EU,2020-02-15,34,1,1,120
East EU,2020-02-15,0,0,0,41
Europe,2020-02-15,44,1,1,161
Balkans,2020-02-15,0,0,0,8
Mediterranean EU,2020-02-15,16,1,1,34
Non-Med EU,2020-02-15,18,0,0,127
Ireland,2020-02-16,0,0,0,16
United Kingdom,2020-02-16,10,0,0,0
France,2020-02-16,11,1,0,0
Spain,2020-02-16,2,0,0,30
Portugal,2020-02-16,0,0,0,0
Germany,2020-02-16,15,0,0,0
Denmark,2020-02-16,0,0,0,9
Netherlands,2020-02-16,0,0,0,0
Belgium,2020-02-16,1,0,0,0
Italy,2020-02-16,3,0,0,0
Austria,2020-02-16,0,0,0,0
Switzerland,2020-02-16,0,0,0,0
Sweden,2020-02-16,1,0,0,27
Norway,2020-02-16,0,0,0,0
Finland,2020-02-16,1,0,0,31
Iceland,2020-02-16,0,0,0,0
Luxembourg,2020-02-16,0,0,0,0
Poland,2020-02-16,0,0,0,0
Ukraine,2020-02-16,0,0,0,0
Belarus,2020-02-16,0,0,0,0
Slovenia,2020-02-16,0,0,0,8
Bosnia and Herzegovina,2020-02-16,0,0,0,0
Serbia,2020-02-16,0,0,0,0
Hungary,2020-02-16,0,0,0,0
Albania,2020-02-16,0,0,0,0
Romania,2020-02-16,0,0,0,0
Bulgaria,2020-02-16,0,0,0,0
Greece,2020-02-16,0,0,0,0
Slovakia,2020-02-16,0,0,0,7
Czech Republic,2020-02-16,0,0,0,8
Macedonia,2020-02-16,0,0,0,0
Montenegro,2020-02-16,0,0,0,0
Latvia,2020-02-16,0,0,0,6
Lithuania,2020-02-16,0,0,0,47
Estonia,2020-02-16,0,0,0,1
Cyprus,2020-02-16,0,0,0,0
Moldova,2020-02-16,0,0,0,0
Croatia,2020-02-16,0,0,0,6
West Europe,2020-02-16,44,1,0,113
East Europe,2020-02-16,0,0,0,83
Baltic states,2020-02-16,0,0,0,54
Scandinavia,2020-02-16,2,0,0,67
EU,2020-02-16,34,1,0,196
West EU,2020-02-16,34,1,0,113
East EU,2020-02-16,0,0,0,83
Europe,2020-02-16,44,1,0,196
Balkans,2020-02-16,0,0,0,6
Mediterranean EU,2020-02-16,16,1,0,44
Non-Med EU,2020-02-16,18,0,0,152
Ireland,2020-02-17,0,0,0,16
United Kingdom,2020-02-17,10,0,0,0
France,2020-02-17,12,1,0,0
Spain,2020-02-17,2,0,0,30
Portugal,2020-02-17,0,0,0,0
Germany,2020-02-17,15,0,0,0
Denmark,2020-02-17,0,0,0,9
Netherlands,2020-02-17,0,0,0,0
Belgium,2020-02-17,1,0,0,0
Italy,2020-02-17,3,0,0,0
Austria,2020-02-17,0,0,0,0
Switzerland,2020-02-17,0,0,0,0
Sweden,2020-02-17,1,0,0,27
Norway,2020-02-17,0,0,0,0
Finland,2020-02-17,1,0,0,31
Iceland,2020-02-17,0,0,0,0
Luxembourg,2020-02-17,0,0,0,0
Poland,2020-02-17,0,0,0,0
Ukraine,2020-02-17,0,0,0,0
Belarus,2020-02-17,0,0,0,0
Slovenia,2020-02-17,0,0,0,8
Bosnia and Herzegovina,2020-02-17,0,0,0,0
Serbia,2020-02-17,0,0,0,0
Hungary,2020-02-17,0,0,0,0
Albania,2020-02-17,0,0,0,0
Romania,2020-02-17,0,0,0,0
Bulgaria,2020-02-17,0,0,0,0
Greece,2020-02-17,0,0,0,0
Slovakia,2020-02-17,0,0,0,7
Czech Republic,2020-02-17,0,0,0,8
Macedonia,2020-02-17,0,0,0,0
Montenegro,2020-02-17,0,0,0,0
Latvia,2020-02-17,0,0,0,6
Lithuania,2020-02-17,0,0,0,47
Estonia,2020-02-17,0,0,0,1
Cyprus,2020-02-17,0,0,0,0
Moldova,2020-02-17,0,0,0,0
Croatia,2020-02-17,0,0,0,6
West Europe,2020-02-17,45,1,0,113
East Europe,2020-02-17,0,0,0,83
Baltic states,2020-02-17,0,0,0,54
Scandinavia,2020-02-17,2,0,0,67
EU,2020-02-17,35,1,0,196
West EU,2020-02-17,35,1,0,113
East EU,2020-02-17,0,0,0,83
Europe,2020-02-17,45,1,0,196
Balkans,2020-02-17,0,0,0,6
Mediterranean EU,2020-02-17,17,1,0,44
Non-Med EU,2020-02-17,18,0,0,152
