dateStr,territory,deaths,cases,weekTests
2020-05-20,17,27,393,23376
2020-05-20,18,96,1156,56209
2020-05-20,15,401,4714,71118
2020-05-20,8,4008,27364,171903
2020-05-20,6,322,3209,67449
2020-05-20,12,647,7533,173903
2020-05-20,7,1386,9289,49819
2020-05-20,3,15662,85775,359922
2020-05-20,11,987,6677,57604
2020-05-20,14,22,422,11727
2020-05-20,21,291,2587,25601
2020-05-20,22,455,4368,42140
2020-05-20,1,3718,29885,177088
2020-05-20,16,478,4407,66164
2020-05-20,20,126,1355,39460
2020-05-20,19,268,3411,110205
2020-05-20,9,998,9982,154671
2020-05-20,10,74,1427,41748
2020-05-20,2,143,1175,10079
2020-05-20,5,1832,19030,285786
2020-05-21,13,391,3212,42768
2020-05-21,17,27,394,23903
2020-05-21,18,96,1156,57465
2020-05-21,15,403,4723,73912
2020-05-21,8,4025,27417,174485
2020-05-21,6,323,3215,68882
2020-05-21,12,662,7558,177749
2020-05-21,7,1397,9344,50812
2020-05-21,3,15727,86091,368046
2020-05-21,11,990,6689,58667
2020-05-21,14,22,423,11819
2020-05-21,21,291,2587,25999
2020-05-21,22,455,4378,42954
2020-05-21,1,3742,29990,179877
2020-05-21,16,478,4413,67562
2020-05-21,20,127,1356,40461
2020-05-21,19,268,3417,112329
2020-05-21,9,1004,10000,157388
2020-05-21,10,74,1429,42720
2020-05-21,2,143,1176,10380
2020-05-21,5,1841,19038,290682
2020-05-22,13,394,3220,43904
2020-05-22,17,27,394,24395
2020-05-22,18,96,1157,58588
2020-05-22,15,404,4733,76907
2020-05-22,8,4037,27470,176464
2020-05-22,6,325,3227,70035
2020-05-22,12,669,7589,182266
2020-05-22,7,1407,9389,51771
2020-05-22,3,15784,86384,378934
2020-05-22,11,990,6697,59673
2020-05-22,14,22,426,12173
2020-05-22,21,291,2590,26585
2020-05-22,22,455,4388,43885
2020-05-22,1,3757,30077,182970
2020-05-22,16,482,4440,67562
2020-05-22,20,128,1356,41603
2020-05-22,19,268,3421,114230
2020-05-22,9,1009,10035,160266
2020-05-22,10,74,1429,43686
2020-05-22,2,143,1177,10607
2020-05-22,5,1854,19059,295343
2020-05-23,13,394,3221,44680
2020-05-23,17,27,398,24841
2020-05-23,18,96,1157,59633
2020-05-23,15,404,4744,79655
2020-05-23,8,4047,27513,179022
2020-05-23,6,327,3233,71043
2020-05-23,12,676,7607,185285
2020-05-23,7,1414,9427,52664
2020-05-23,3,15840,86825,389648
2020-05-23,11,993,6701,60232
2020-05-23,14,22,431,12552
2020-05-23,21,291,2590,27549
2020-05-23,22,456,4395,45304
2020-05-23,1,3771,30137,185963
2020-05-23,16,486,4448,68485
2020-05-23,20,129,1356,42790
2020-05-23,19,269,3421,116517
2020-05-23,9,1011,10047,162433
2020-05-23,10,74,1430,44473
2020-05-23,2,143,1177,10858
2020-05-23,5,1865,19069,300799
2020-05-24,13,398,3226,45516
2020-05-24,17,27,399,25431
2020-05-24,18,96,1157,60693
2020-05-24,15,405,4749,80942
2020-05-24,8,4055,27558,182002
2020-05-24,6,329,3236,72104
2020-05-24,12,684,7627,187994
2020-05-24,7,1419,9480,53230
2020-05-24,3,15840,87110,396992
2020-05-24,11,994,6714,60949
2020-05-24,14,22,432,12751
2020-05-24,21,291,2593,27938
2020-05-24,22,457,4404,45860
2020-05-24,1,3783,30180,188716
2020-05-24,16,487,4458,71032
2020-05-24,20,129,1356,43661
2020-05-24,19,269,3423,117242
2020-05-24,9,1013,10062,164469
2020-05-24,10,75,1430,45131
2020-05-24,2,143,1178,11035
2020-05-24,5,1869,19086,304944
2020-05-25,13,400,3227,46146
2020-05-25,17,27,399,25944
2020-05-25,18,96,1157,61249
2020-05-25,15,405,4755,82786
2020-05-25,8,4068,27587,183187
2020-05-25,6,329,3240,73079
2020-05-25,12,688,7643,190052
2020-05-25,7,1425,9497,53791
2020-05-25,3,15874,87258,400252
2020-05-25,11,995,6716,61347
2020-05-25,14,22,432,12819
2020-05-25,21,291,2593,28189
2020-05-25,22,458,4405,45531
2020-05-25,1,3798,30228,191129
2020-05-25,16,491,4467,72042
2020-05-25,20,129,1354,43924
2020-05-25,19,270,3427,118208
2020-05-25,9,1015,10067,165114
2020-05-25,10,75,1430,45268
2020-05-25,2,143,1179,11123
2020-05-25,5,1878,19097,308128
2020-05-26,13,400,3230,46960
2020-05-26,17,27,399,26807
2020-05-26,18,96,1157,62255
2020-05-26,15,405,4767,85780
2020-05-26,8,4076,27611,185125
2020-05-26,6,329,3251,73911
2020-05-26,12,693,7661,192591
2020-05-26,7,1431,9550,54918
2020-05-26,3,15896,87417,405650
2020-05-26,11,996,6718,61923
2020-05-26,14,22,432,12940
2020-05-26,21,291,2593,28401
2020-05-26,22,461,4415,45926
2020-05-26,1,3812,30314,193954
2020-05-26,16,494,4469,73226
2020-05-26,20,130,1354,44663
2020-05-26,19,271,3430,120206
2020-05-26,9,1021,10070,168150
2020-05-26,10,75,1431,46044
2020-05-26,2,143,1181,11190
2020-05-26,5,1886,19105,312632
2020-05-27,13,400,3235,48112
2020-05-27,17,27,399,27344
2020-05-27,18,96,1158,63372
2020-05-27,15,406,4773,88874
2020-05-27,8,4083,27627,186933
2020-05-27,6,331,3255,74332
2020-05-27,12,701,7672,195001
2020-05-27,7,1438,9589,55899
2020-05-27,3,15954,87801,413483
2020-05-27,11,996,6718,62815
2020-05-27,14,22,434,13087
2020-05-27,21,291,2593,28809
2020-05-27,22,462,4422,46350
2020-05-27,1,3828,30387,196790
2020-05-27,16,495,4479,74686
2020-05-27,20,130,1355,45745
2020-05-27,19,272,3435,122130
2020-05-27,9,1027,10082,170802
2020-05-27,10,75,1431,46975
2020-05-27,2,143,1181,11322
2020-05-27,5,1895,19113,317690
2020-05-28,13,402,3237,49084
2020-05-28,17,27,399,27952
2020-05-28,18,96,1158,64697
2020-05-28,15,410,4777,90670
2020-05-28,8,4094,27701,191112
2020-05-28,6,333,3262,76369
2020-05-28,12,708,7693,198207
2020-05-28,7,1445,9605,56739
2020-05-28,3,15974,88183,422568
2020-05-28,11,997,6719,63611
2020-05-28,14,22,435,13266
2020-05-28,21,291,2595,28809
2020-05-28,22,462,4425,46735
2020-05-28,1,3838,30445,199286
2020-05-28,16,496,4481,75959
2020-05-28,20,130,1355,46815
2020-05-28,19,272,3438,122600
2020-05-28,9,1029,10086,173406
2020-05-28,10,75,1431,47920
2020-05-28,2,143,1182,11487
2020-05-28,5,1898,19125,323097
2020-05-29,13,404,3237,50043
2020-05-29,17,27,399,28209
2020-05-29,18,97,1158,65872
2020-05-29,15,411,4787,93464
2020-05-29,8,4102,27739,193318
2020-05-29,6,333,3267,78151
2020-05-29,12,721,7709,201082
2020-05-29,7,1452,9619,57376
2020-05-29,3,16012,88537,430863
2020-05-29,11,986,6723,64361
2020-05-29,14,22,436,13506
2020-05-29,21,291,2595,29680
2020-05-29,22,462,4428,47349
2020-05-29,1,3851,30501,202227
2020-05-29,16,500,4482,77211
2020-05-29,20,130,1356,47841
2020-05-29,19,272,3440,125340
2020-05-29,9,1031,10088,175489
2020-05-29,10,76,1431,48873
2020-05-29,2,143,1182,11572
2020-05-29,5,1906,19134,326795
2020-05-30,13,404,3237,50043
2020-05-30,17,27,399,28685
2020-05-30,18,97,1158,67075
2020-05-30,15,411,4797,95903
2020-05-30,8,4107,27759,195492
2020-05-30,6,333,3271,78972
2020-05-30,12,728,7715,204232
2020-05-30,7,1459,9651,58665
2020-05-30,3,16079,88758,438415
2020-05-30,11,987,6727,64947
2020-05-30,14,22,436,13734
2020-05-30,21,291,2596,30308
2020-05-30,22,462,4429,47908
2020-05-30,1,3858,30583,205102
2020-05-30,16,500,4490,78458
2020-05-30,20,130,1356,48432
2020-05-30,19,273,3442,127725
2020-05-30,9,1037,10100,177686
2020-05-30,10,76,1431,49760
2020-05-30,2,143,1183,11741
2020-05-30,5,1916,19146,331390
2020-05-31,13,405,3244,50050
2020-05-31,17,27,399,29130
2020-05-31,18,97,1158,68015
2020-05-31,15,412,4802,98096
2020-05-31,8,4114,27790,197423
2020-05-31,6,333,3273,80223
2020-05-31,12,735,7728,206235
2020-05-31,7,1465,9663,59374
2020-05-31,3,16112,88968,445930
2020-05-31,11,987,6730,65617
2020-05-31,14,22,436,13985
2020-05-31,21,291,2597,30790
2020-05-31,22,462,4430,48665
2020-05-31,1,3867,30637,207714
2020-05-31,16,504,4494,79314
2020-05-31,20,130,1356,49016
2020-05-31,19,274,3443,128717
2020-05-31,9,1041,10104,179296
2020-05-31,10,76,1431,50271
2020-05-31,2,143,1184,11926
2020-05-31,5,1918,19152,333834
2020-06-01,13,408,3245,52646
2020-06-01,17,27,399,29196
2020-06-01,18,97,1158,68633
2020-06-01,15,413,4806,99580
2020-06-01,8,4124,27809,198884
2020-06-01,6,335,3274,80085
2020-06-01,12,739,7738,208081
2020-06-01,7,1467,9719,60117
2020-06-01,3,16131,89018,447874
2020-06-01,11,987,6730,65848
2020-06-01,14,22,436,14147
2020-06-01,21,291,2598,31254
2020-06-01,22,462,4432,48853
2020-06-01,1,3876,30658,209006
2020-06-01,16,506,4498,80390
2020-06-01,20,131,1357,49354
2020-06-01,19,274,3443,129103
2020-06-01,9,1048,10107,180233
2020-06-01,10,76,1431,50790
2020-06-01,2,143,1187,11950
2020-06-01,5,1918,19154,335650
2020-06-02,13,413,3249,53279
2020-06-02,17,27,399,29664
2020-06-02,18,97,1158,69419
2020-06-02,15,415,4809,100269
2020-06-02,8,4136,27828,201267
2020-06-02,6,336,3276,80795
2020-06-02,12,741,7743,209892
2020-06-02,7,1468,9734,60631
2020-06-02,3,16143,89205,451502
2020-06-02,11,987,6734,66434
2020-06-02,14,22,436,14278
2020-06-02,21,291,2598,31610
2020-06-02,22,463,4432,49173
2020-06-02,1,3884,30715,211174
2020-06-02,16,508,4498,81372
2020-06-02,20,131,1357,49736
2020-06-02,19,275,3447,130886
2020-06-02,9,1053,10117,182335
2020-06-02,10,76,1431,51508
2020-06-02,2,143,1187,12027
2020-06-02,5,1921,19162,340051
2020-06-03,13,414,3252,53555
2020-06-03,17,27,399,29938
2020-06-03,18,97,1158,69978
2020-06-03,15,415,4821,101664
2020-06-03,8,4147,27842,202506
2020-06-03,6,336,3276,81683
2020-06-03,12,747,7753,211669
2020-06-03,7,1473,9751,61006
2020-06-03,3,16172,89442,458782
2020-06-03,11,987,6735,66805
2020-06-03,14,22,436,14439
2020-06-03,21,291,2598,31800
2020-06-03,22,463,4433,49626
2020-06-03,1,3898,30734,212012
2020-06-03,16,511,4499,82041
2020-06-03,20,131,1357,50057
2020-06-03,19,275,3447,131820
2020-06-03,9,1055,10121,183229
2020-06-03,10,76,1431,51310
2020-06-03,2,143,1187,12084
2020-06-03,5,1921,19164,341333
2020-06-04,13,415,3255,54527
2020-06-04,17,27,399,30706
2020-06-04,18,97,1158,70813
2020-06-04,15,420,4822,102305
2020-06-04,8,4154,27860,204614
2020-06-04,6,336,3279,81854
2020-06-04,12,750,7764,214051
2020-06-04,7,1479,9772,61688
2020-06-04,3,16201,89526,460658
2020-06-04,11,988,6738,67429
2020-06-04,14,23,436,15261
2020-06-04,21,292,2598,32135
2020-06-04,22,464,4433,49920
2020-06-04,1,3910,30758,214551
2020-06-04,16,514,4503,83870
2020-06-04,20,131,1357,50865
2020-06-04,19,276,3447,134035
2020-06-04,9,1059,10122,186632
2020-06-04,10,76,1431,52223
2020-06-04,2,143,1187,12156
2020-06-04,5,1934,19168,344495
2020-06-05,13,415,3257,55295
2020-06-05,17,27,399,30705
2020-06-05,18,97,1159,72124
2020-06-05,15,425,4822,104169
2020-06-05,8,4167,27877,207533
2020-06-05,6,338,3280,83600
2020-06-05,12,754,7773,216743
2020-06-05,7,1486,9786,62417
2020-06-05,3,16222,89928,475041
2020-06-05,11,989,6740,68197
2020-06-05,14,23,436,15568
2020-06-05,21,292,2599,32665
2020-06-05,22,464,4433,50312
2020-06-05,1,3927,30807,217032
2020-06-05,16,521,4507,85007
2020-06-05,20,131,1359,51853
2020-06-05,19,276,3448,136155
2020-06-05,9,1063,10129,188882
2020-06-05,10,76,1431,52888
2020-06-05,2,143,1187,12200
2020-06-05,5,1938,19174,346872
2020-06-06,13,418,3258,56223
2020-06-06,17,27,399,31102
2020-06-06,18,97,1159,73228
2020-06-06,15,426,4822,105814
2020-06-06,8,4171,27894,210719
2020-06-06,6,338,3283,84978
2020-06-06,12,758,7801,219363
2020-06-06,7,1492,9799,63119
2020-06-06,3,16249,90070,480566
2020-06-06,11,991,6742,68775
2020-06-06,14,23,436,15809
2020-06-06,21,292,2600,33291
2020-06-06,22,464,4434,50758
2020-06-06,1,3934,30845,219444
2020-06-06,16,522,4511,86405
2020-06-06,20,131,1362,52956
2020-06-06,19,276,3450,138343
2020-06-06,9,1068,10134,190860
2020-06-06,10,76,1431,53733
2020-06-06,2,144,1189,12289
2020-06-06,5,1949,19182,351519
2020-06-07,13,418,3265,56702
2020-06-07,17,27,399,31357
2020-06-07,18,97,1159,74080
2020-06-07,15,426,4826,108785
2020-06-07,8,4175,27908,213979
2020-06-07,6,339,3283,85671
2020-06-07,12,760,7812,221612
2020-06-07,7,1499,9812,63749
2020-06-07,3,16270,90195,485842
2020-06-07,11,991,6745,69376
2020-06-07,14,23,436,16056
2020-06-07,21,292,2603,33944
2020-06-07,22,464,4435,51385
2020-06-07,1,3941,30855,221367
2020-06-07,16,525,4511,86405
2020-06-07,20,131,1362,53735
2020-06-07,19,277,3451,139481
2020-06-07,9,1070,10135,192675
2020-06-07,10,76,1432,54314
2020-06-07,2,144,1191,12335
2020-06-07,5,1954,19183,354338
2020-06-08,13,418,3265,57165
2020-06-08,17,27,399,31930
2020-06-08,18,97,1159,74439
2020-06-08,15,426,4828,109534
2020-06-08,8,4179,27928,215416
2020-06-08,6,340,3284,85834
2020-06-08,12,763,7828,222963
2020-06-08,7,1505,9826,64349
2020-06-08,3,16302,90389,489775
2020-06-08,11,991,6747,69736
2020-06-08,14,23,436,16224
2020-06-08,21,292,2604,34307
2020-06-08,22,464,4436,51453
2020-06-08,1,3954,30869,222000
2020-06-08,16,525,4512,88228
2020-06-08,20,131,1362,54051
2020-06-08,19,278,3452,140109
2020-06-08,9,1074,10144,193737
2020-06-08,10,76,1432,54486
2020-06-08,2,144,1191,12385
2020-06-08,5,1955,19187,355368
2020-06-09,13,451,3266,57880
2020-06-09,17,27,400,32395
2020-06-09,18,97,1159,75154
2020-06-09,15,426,4833,110583
2020-06-09,8,4185,27946,218890
2020-06-09,6,340,3284,86257
2020-06-09,12,766,7851,225930
2020-06-09,7,1509,9834,65073
2020-06-09,3,16317,90581,496273
2020-06-09,11,992,6747,70335
2020-06-09,14,23,438,16411
2020-06-09,21,292,2604,34607
2020-06-09,22,464,4439,51934
2020-06-09,1,3961,30890,224293
2020-06-09,16,526,4512,90248
2020-06-09,20,131,1361,54707
2020-06-09,19,278,3454,142495
2020-06-09,9,1077,10145,195695
2020-06-09,10,76,1435,55145
2020-06-09,2,144,1191,12436
2020-06-09,5,1961,19191,358948
2020-06-10,13,453,3266,58766
2020-06-10,17,27,400,32761
2020-06-10,18,97,1159,76112
2020-06-10,15,428,4834,112309
2020-06-10,8,4192,27970,223413
2020-06-10,6,341,3286,90061
2020-06-10,12,770,7869,229513
2020-06-10,7,1513,9854,66009
2020-06-10,3,16349,90680,502047
2020-06-10,11,992,6750,70837
2020-06-10,14,23,439,16611
2020-06-10,21,292,2604,35148
2020-06-10,22,464,4439,52412
2020-06-10,1,3976,30916,226874
2020-06-10,16,529,4512,91918
2020-06-10,20,131,1361,55439
2020-06-10,19,278,3455,144193
2020-06-10,9,1078,10148,198466
2020-06-10,10,76,1436,55763
2020-06-10,2,144,1191,12502
2020-06-10,5,1961,19194,362400
2020-06-11,13,453,3267,59505
2020-06-11,17,27,401,33167
2020-06-11,18,97,1161,76963
2020-06-11,15,430,4837,114073
2020-06-11,8,4192,27995,227500
2020-06-11,6,342,3287,90508
2020-06-11,12,776,7889,233158
2020-06-11,7,1514,9864,66755
2020-06-11,3,16374,90932,509853
2020-06-11,11,992,6751,71531
2020-06-11,14,23,439,16916
2020-06-11,21,292,2606,35553
2020-06-11,22,464,4441,52795
2020-06-11,1,3988,30958,229096
2020-06-11,16,530,4513,93130
2020-06-11,20,131,1362,56226
2020-06-11,19,279,3455,146290
2020-06-11,9,1079,10158,200500
2020-06-11,10,76,1436,56310
2020-06-11,2,144,1191,12606
2020-06-11,5,1964,19199,364110
2020-06-12,13,453,3271,60229
2020-06-12,17,27,401,33587
2020-06-12,18,97,1161,78001
2020-06-12,15,430,4608,115842
2020-06-12,8,4196,28028,231752
2020-06-12,6,342,3290,92278
2020-06-12,12,781,7916,237100
2020-06-12,7,1516,9871,67544
2020-06-12,3,16405,91204,519095
2020-06-12,11,993,6752,72169
2020-06-12,14,23,439,17279
2020-06-12,21,291,2608,35974
2020-06-12,22,464,4443,53453
2020-06-12,1,3996,30989,230888
2020-06-12,16,532,4515,94456
2020-06-12,20,131,1363,56937
2020-06-12,19,279,3455,147871
2020-06-12,9,1080,10165,202577
2020-06-12,10,76,1436,56914
2020-06-12,2,144,1191,12671
2020-06-12,5,1967,19199,367579
2020-06-13,13,454,3275,61177
2020-06-13,17,27,401,33891
2020-06-13,18,97,1162,79193
2020-06-13,15,430,4608,118820
2020-06-13,8,4199,28056,237236
2020-06-13,6,343,3296,93222
2020-06-13,12,806,7941,239788
2020-06-13,7,1518,9875,68333
2020-06-13,3,16428,91414,524774
2020-06-13,11,993,6754,72713
2020-06-13,14,23,439,17630
2020-06-13,21,291,2610,36393
2020-06-13,22,464,4446,54175
2020-06-13,1,4006,31029,232980
2020-06-13,16,532,4515,96053
2020-06-13,20,132,1363,57763
2020-06-13,19,279,3456,149516
2020-06-13,9,1082,10172,204513
2020-06-13,10,76,1436,57511
2020-06-13,2,144,1191,12736
2020-06-13,5,1977,19212,368659
2020-06-14,13,456,3279,61873
2020-06-14,17,27,401,34349
2020-06-14,18,97,1162,79919
2020-06-14,15,430,4609,121618
2020-06-14,8,4204,28073,241833
2020-06-14,6,343,3296,93641
2020-06-14,12,808,7955,242245
2020-06-14,7,1521,9879,68766
2020-06-14,3,16449,91658,530683
2020-06-14,11,993,6758,73298
2020-06-14,14,23,439,17947
2020-06-14,21,291,2613,36607
2020-06-14,22,464,4447,55054
2020-06-14,1,4012,31059,234561
2020-06-14,16,532,4515,96820
2020-06-14,20,132,1363,58281
2020-06-14,19,279,3457,150233
2020-06-14,9,1085,10180,206348
2020-06-14,10,77,1436,58013
2020-06-14,2,144,1191,12806
2020-06-14,5,1978,19219,371726
2020-06-15,13,456,3279,62048
2020-06-15,17,27,401,34443
2020-06-15,18,97,1162,80330
2020-06-15,15,430,4613,122291
2020-06-15,8,4207,28084,244630
2020-06-15,6,343,3296,94567
2020-06-15,12,811,7958,243805
2020-06-15,7,1525,9887,69345
2020-06-15,3,16457,91917,534981
2020-06-15,11,993,6762,73564
2020-06-15,14,23,439,18214
2020-06-15,21,292,2611,36698
2020-06-15,22,465,4448,55322
2020-06-15,1,4012,31061,234980
2020-06-15,16,534,4516,97877
2020-06-15,20,132,1363,58586
2020-06-15,19,280,3458,150982
2020-06-15,9,1088,10188,207371
2020-06-15,10,77,1436,58164
2020-06-15,2,144,1191,12829
2020-06-15,5,1978,19220,373057
2020-06-16,13,457,3280,62709
2020-06-16,17,27,401,34876
2020-06-16,18,97,1162,81219
2020-06-16,15,430,4613,123167
2020-06-16,8,4209,28097,247911
2020-06-16,6,343,3297,95057
2020-06-16,12,814,7967,245960
2020-06-16,7,1529,9891,69980
2020-06-16,3,16466,92060,539604
2020-06-16,11,994,6763,74194
2020-06-16,14,23,439,18444
2020-06-16,21,292,2611,36931
2020-06-16,22,465,4448,55530
2020-06-16,1,4018,31090,236721
2020-06-16,16,535,4516,99985
2020-06-16,20,132,1365,59536
2020-06-16,19,280,3460,152670
2020-06-16,9,1091,10191,209629
2020-06-16,10,77,1437,58815
2020-06-16,2,144,1191,12907
2020-06-16,5,1982,19221,376001
2020-06-17,13,457,3281,63630
2020-06-17,17,27,401,35221
2020-06-17,18,97,1162,82203
2020-06-17,15,431,4614,124041
2020-06-17,8,4215,28111,252139
2020-06-17,6,343,3299,96534
2020-06-17,12,818,7977,248746
2020-06-17,7,1532,9896,70737
2020-06-17,3,16480,92302,547133
2020-06-17,11,994,6764,74827
2020-06-17,14,23,440,18684
2020-06-17,21,292,2611,37210
2020-06-17,22,465,4449,56032
2020-06-17,1,4026,31131,238650
2020-06-17,16,536,4516,101350
2020-06-17,20,132,1366,60606
2020-06-17,19,280,3462,154287
2020-06-17,9,1092,10193,212090
2020-06-17,10,77,1437,59407
2020-06-17,2,144,1191,12996
2020-06-17,5,1987,19225,379280
2020-06-18,13,458,3281,64327
2020-06-18,17,27,401,35592
2020-06-18,18,97,1165,83171
2020-06-18,15,431,4615,124683
2020-06-18,8,4219,28143,256490
2020-06-18,6,343,3301,97662
2020-06-18,12,822,7986,251673
2020-06-18,7,1536,9903,71497
2020-06-18,3,16516,92518,554148
2020-06-18,11,994,6768,75604
2020-06-18,14,23,440,19006
2020-06-18,21,292,2613,37563
2020-06-18,22,465,4457,56609
2020-06-18,1,4032,31162,241279
2020-06-18,16,538,4519,103148
2020-06-18,20,132,1367,61674
2020-06-18,19,280,3464,155903
2020-06-18,9,1093,10195,213644
2020-06-18,10,77,1437,59912
2020-06-18,2,145,1191,13097
2020-06-18,5,1994,19233,382042
2020-06-19,13,459,3280,64987
2020-06-19,17,27,401,35915
2020-06-19,18,97,1165,84222
2020-06-19,15,431,4615,125525
2020-06-19,8,4224,28170,261017
2020-06-19,6,343,3303,98912
2020-06-19,12,826,7995,254525
2020-06-19,7,1540,9910,72175
2020-06-19,3,16534,92675,560376
2020-06-19,11,994,6768,76228
2020-06-19,14,23,441,19208
2020-06-19,21,292,2615,37858
2020-06-19,22,466,4458,57050
2020-06-19,1,4039,31188,243025
2020-06-19,16,538,4520,104225
2020-06-19,20,132,1368,62546
2020-06-19,19,280,3070,156719
2020-06-19,9,1095,10205,214853
2020-06-19,10,77,1438,60357
2020-06-19,2,146,1191,13182
2020-06-19,5,1998,19235,384389
2020-06-20,13,459,3281,65606
2020-06-20,17,27,401,36185
2020-06-20,18,97,1167,85241
2020-06-20,15,431,4615,126398
2020-06-20,8,4230,28198,266062
2020-06-20,6,344,3304,99462
2020-06-20,12,827,8009,257265
2020-06-20,7,1545,9920,73012
2020-06-20,3,16557,92840,565933
2020-06-20,11,994,6768,76777
2020-06-20,14,23,441,19445
2020-06-20,21,292,2618,38276
2020-06-20,22,466,4458,57678
2020-06-20,1,4045,31215,244951
2020-06-20,16,540,4525,105780
2020-06-20,20,132,1369,63646
2020-06-20,19,280,3070,157946
2020-06-20,9,1095,10207,215914
2020-06-20,10,78,1438,60857
2020-06-20,2,146,1193,13234
2020-06-20,5,2002,19238,387501
2020-06-21,13,459,3281,66342
2020-06-21,17,27,401,36515
2020-06-21,18,97,1173,85884
2020-06-21,15,431,4617,127385
2020-06-21,8,4231,28221,270279
2020-06-21,6,344,3305,101192
2020-06-21,12,827,8017,259128
2020-06-21,7,1549,9927,73566
2020-06-21,3,16570,92968,570750
2020-06-21,11,994,6768,77465
2020-06-21,14,23,441,19644
2020-06-21,21,292,2622,38519
2020-06-21,22,466,4463,58345
2020-06-21,1,4051,31241,246075
2020-06-21,16,540,4527,106637
2020-06-21,20,132,1369,64324
2020-06-21,19,280,3072,158911
2020-06-21,9,1095,10210,217330
2020-06-21,10,78,1438,61227
2020-06-21,2,146,1193,13294
2020-06-21,5,2002,19245,388938
2020-06-22,13,460,3282,66466
2020-06-22,17,27,401,36590
2020-06-22,18,97,1174,86321
2020-06-22,15,431,4624,127669
2020-06-22,8,4235,28243,271706
2020-06-22,6,344,3305,101622
2020-06-22,12,830,8025,260369
2020-06-22,7,1552,9935,73979
2020-06-22,3,16573,93111,575981
2020-06-22,11,994,6774,78060
2020-06-22,14,23,444,19740
2020-06-22,21,292,2633,38636
2020-06-22,22,466,4464,58794
2020-06-22,1,4055,31248,246563
2020-06-22,16,540,4527,107702
2020-06-22,20,132,1369,64582
2020-06-22,19,280,3072,159796
2020-06-22,9,1099,10211,218271
2020-06-22,10,78,1438,61375
2020-06-22,2,146,1193,13294
2020-06-22,5,2003,19247,390386
2020-06-23,13,460,3282,67151
2020-06-23,17,27,401,36833
2020-06-23,18,97,1175,87180
2020-06-23,15,431,4634,128347
2020-06-23,8,4236,28260,273800
2020-06-23,6,344,3305,102267
2020-06-23,12,832,8033,263506
2020-06-23,7,1553,9939,74514
2020-06-23,3,16579,93173,580317
2020-06-23,11,994,6775,78583
2020-06-23,14,23,444,19888
2020-06-23,21,292,2633,38949
2020-06-23,22,466,4465,59170
2020-06-23,1,4059,31254,247598
2020-06-23,16,542,4529,109358
2020-06-23,20,132,1360,65151
2020-06-23,19,280,3073,161423
2020-06-23,9,1100,10217,219565
2020-06-23,10,78,1438,61929
2020-06-23,2,146,1193,13474
2020-06-23,5,2004,19250,392124
2020-06-24,13,461,3283,67617
2020-06-24,17,27,401,37107
2020-06-24,18,97,1175,88228
2020-06-24,15,431,4645,130025
2020-06-24,8,4245,28304,277700
2020-06-24,6,344,3305,103086
2020-06-24,12,833,8039,265507
2020-06-24,7,1555,9940,75134
2020-06-24,3,16586,93261,586567
2020-06-24,11,994,6779,79407
2020-06-24,14,23,444,20247
2020-06-24,21,292,2634,39241
2020-06-24,22,405,4852,59700
2020-06-24,1,4066,31276,249804
2020-06-24,16,543,4529,111420
2020-06-24,20,132,1361,66202
2020-06-24,19,280,3074,162675
2020-06-24,9,1101,10222,221190
2020-06-24,10,79,1439,62477
2020-06-24,2,146,1194,13497
2020-06-24,5,2004,19253,394533
2020-06-25,13,461,3284,68098
2020-06-25,17,27,401,37481
2020-06-25,18,97,1175,89249
2020-06-25,15,431,4662,131319
2020-06-25,8,4249,28351,282325
2020-06-25,6,345,3305,103759
2020-06-25,12,835,8051,267089
2020-06-25,7,1556,9954,75828
2020-06-25,3,16608,93431,592797
2020-06-25,11,991,6781,80229
2020-06-25,14,23,444,20460
2020-06-25,21,292,2634,39601
2020-06-25,22,405,4855,60448
2020-06-25,1,4071,31296,252094
2020-06-25,16,543,4530,112532
2020-06-25,20,132,1362,67025
2020-06-25,19,280,3076,163991
2020-06-25,9,1101,10224,222294
2020-06-25,10,79,1439,63068
2020-06-25,2,146,1194,13560
2020-06-25,5,2006,19257,397538
2020-06-26,13,461,3285,68584
2020-06-26,17,27,401,37910
2020-06-26,18,97,1178,90414
2020-06-26,15,431,4665,131984
2020-06-26,8,4252,28393,285701
2020-06-26,6,345,3307,104501
2020-06-26,12,836,8064,269189
2020-06-26,7,1556,9958,76437
2020-06-26,3,16624,93587,600985
2020-06-26,11,991,6783,80847
2020-06-26,14,23,445,20958
2020-06-26,21,292,2634,39893
2020-06-26,22,405,4859,60783
2020-06-26,1,4077,31311,253971
2020-06-26,16,543,4531,113789
2020-06-26,20,132,1362,67848
2020-06-26,19,281,3076,165403
2020-06-26,9,1103,10226,223804
2020-06-26,10,79,1440,63545
2020-06-26,2,146,1194,13610
2020-06-26,5,2007,19262,398960
2020-06-27,13,461,3285,69214
2020-06-27,17,27,401,38221
2020-06-27,18,97,1179,91388
2020-06-27,15,431,4665,133632
2020-06-27,8,4252,28435,288719
2020-06-27,6,345,3307,105108
2020-06-27,12,837,8082,271209
2020-06-27,7,1557,9963,77180
2020-06-27,3,16626,93664,606607
2020-06-27,11,991,6785,81511
2020-06-27,14,23,445,21165
2020-06-27,21,292,2636,40235
2020-06-27,22,405,4860,61511
2020-06-27,1,4080,31322,255473
2020-06-27,16,543,4531,115265
2020-06-27,20,132,1363,68359
